Project,TC,Approach,Policy,FromNode,ToNode
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.InstructionHandle:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,org.apache.bcel.generic.BranchInstruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.bcel.generic.InstructionHandle:toString,java.lang.StringBuffer:append
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XNumber:<init>,org.apache.xpath.objects.XObject:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.patterns.NodeTest:<init>,org.apache.xpath.Expression:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.axes.PredicatedNodeTest:resetProximityPositions,org.apache.xpath.axes.PredicatedNodeTest:initProximityPosition
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.axes.PredicatedNodeTest:resetProximityPositions,org.apache.xpath.axes.PredicatedNodeTest:getPredicateCount
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.axes.PredicatedNodeTest:resetProximityPositions,org.apache.xml.utils.WrappedRuntimeException:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.axes.IteratorPool:<init>,java.util.ArrayList:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.axes.IteratorPool:<init>,java.lang.Object:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.trax.TransformerFactoryImpl:<init>,org.apache.xalan.xsltc.dom.XSLTCDTMManager:getDTMManagerClass
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.trax.TransformerFactoryImpl:<init>,javax.xml.transform.sax.SAXTransformerFactory:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xpath.patterns.StepPattern:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.bcel.generic.InstructionList:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.bcel.generic.Instruction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xml.utils.URI:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xalan.xsltc.compiler.util.TypeCheckError:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xml.utils.QName:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xpath.functions.FuncExtFunction:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.bcel.generic.InstructionHandle:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xpath.objects.XObject:str,org.apache.xpath.objects.XObject:toString
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.OutlineableChunkEnd:toString,org.apache.xalan.xsltc.compiler.util.OutlineableChunkEnd:getName
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.OutlineableChunkStart:toString,org.apache.xalan.xsltc.compiler.util.OutlineableChunkStart:getName
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.ErrorMsg:<init>,java.lang.Object:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.ErrorMsg:<init>,org.apache.xalan.xsltc.compiler.util.ErrorMsg:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.ErrorMsg:toString,org.apache.xalan.xsltc.compiler.util.ErrorMsg:formatLine
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.ErrorMsg:toString,java.lang.StringBuilder:<init>
xalan,TC_ElemForEach_Simple,SENECA,0-1-CFA,org.apache.xalan.xsltc.compiler.util.ErrorMsg:toString,java.text.MessageFormat:format
